County;sub_county;ward;Location;Sub_Location;other;scene;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;services.disrupted;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera.cases;situation;data_source;dref no;glidenumber;ID;data_quality;magnitude_impact;date_recorded
Machakos;0;0;0;0;0;0;0;0;0;0;0;0;toilet;0;0;0;0;10;0;0;0;0;0;0;0;0;kisola pri sch 10 toilets kamba pri sch 10 muthini pri sch 5;disinventer;0;0;679;2;0;2010/01/01 00:00:00
Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;837;0;0;2010/01/01 00:00:00
Nakuru;0;0;0;0;0;0;3;0;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1106;1;1;2010/01/01 00:00:00
Baringo;0;0;0;0;0;0;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;15;1;1;2010/01/02 00:00:00
Baringo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;16;0;0;2010/01/02 00:00:00
Baringo;0;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;17;1;1;2010/01/02 00:00:00
Lamu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;671;0;0;2010/01/03 00:00:00
Lamu;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;672;1;1;2010/01/03 00:00:00
Makueni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;714;0;0;2010/01/03 00:00:00
Makueni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;river kiboko burst its banks mashrooning 5 families;disinventer;0;0;715;2;0;2010/01/03 00:00:00
Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;961;0;0;2010/01/03 00:00:00
Murang'a;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;962;1;1;2010/01/03 00:00:00
Nyandarua;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1223;1;1;2010/01/03 00:00:00
Turkana;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1419;1;1;2010/01/03 00:00:00
West Pokot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1548;0;0;2010/01/03 00:00:00
Baringo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;18;0;0;2010/01/04 00:00:00
Homa Bay;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;204;1;0;2010/01/04 00:00:00
Laikipia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;655;1;1;2010/01/04 00:00:00
Laikipia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;656;0;0;2010/01/04 00:00:00
Nakuru;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1107;1;1;2010/01/04 00:00:00
Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;road;1;0;0;0;0;0;0;0;0;0;0;0;0;bomet - koposwaro road destroyed;disinventer;0;0;1108;2;0;2010/01/04 00:00:00
Nandi;0;0;0;0;0;0;0;0;0;0;0;0;bridge,road;1;0;1;0;0;0;0;0;0;0;0;0;0;2 brigdes along kibesim-kapkwong road 2 roads kibigori, chemase, chepswerta, lamaiya roads;disinventer;0;0;1145;2;0;2010/01/04 00:00:00
Samburu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1250;0;0;2010/01/04 00:00:00
Siaya;0;0;0;0;0;0;0;0;0;0;0;0;road,bridge;1;0;1;0;0;0;0;0;0;0;0;0;0;4 roads and a bridge destroyed;disinventer;0;0;1276;2;0;2010/01/04 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1389;0;0;2010/01/04 00:00:00
Turkana;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1420;1;1;2010/01/04 00:00:00
West Pokot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1549;0;0;2010/01/04 00:00:00
Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;426;0;0;2010/01/06 00:00:00
Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a big trench was created across the road;disinventer;0;0;427;2;0;2010/01/06 00:00:00
Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 families were left homeless after houses were submerged in floods;disinventer;0;0;428;2;0;2010/01/06 00:00:00
Kitui;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;619;1;1;2010/01/06 00:00:00
Narok;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60 households were displaced;disinventer;0;fl-2010-000003-ken;1166;2;1;2010/01/06 00:00:00
Taita Taveta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1292;0;0;2010/01/06 00:00:00
Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1421;0;0;2010/01/06 00:00:00
Turkana;0;0;0;0;0;0;4;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;great north road destroyed at kakongu, kalemngorok and lokichar irrigation schemes along river turkwel;disinventer;0;0;1422;2;1;2010/01/08 00:00:00
Samburu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1251;0;0;2010/01/09 00:00:00
Baringo;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;19;1;1;2010/01/10 00:00:00
Baringo;0;0;0;0;0;0;0;0;0;0;0;0;bridge;0;0;1;0;0;0;0;0;0;0;0;0;0;bridges were destroyed, floods drained into 5 cattle dips therby diluting the dip wash;disinventer;0;0;20;2;0;2010/01/10 00:00:00
Baringo;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67 households were washed away, ngambo dispensary was submerged resulting to loss of medicine, 2 pit latrines were also destroyed;disinventer;0;0;21;2;1;2010/01/10 00:00:00
Baringo;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;22;1;1;2010/01/10 00:00:00
Baringo;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;23;1;1;2010/01/10 00:00:00
Nakuru;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1109;1;1;2010/01/10 00:00:00
West Pokot;0;0;0;0;0;0;1;0;60;0;0;0;road,bridge;1;0;1;0;0;0;0;0;0;0;0;0;0;roads damaged were sigor-lomut, lomut-ameter, sigor-muino, and 3 bridges, 160 households affected;disinventer;0;fl-2010-000003-ken;1550;2;1;2010/01/10 00:00:00
Kisii;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;489;0;0;2010/01/14 00:00:00
Kisumu;0;0;0;0;0;0;0;0;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;527;1;1;2010/05/02 00:00:00
Kisumu;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;528;1;1;2010/05/11 00:00:00
Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;529;0;0;2010/05/15 00:00:00
Makueni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;716;0;0;2010/01/14 00:00:00
Makueni;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;717;1;1;2010/01/14 00:00:00
Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;timau-ngare-ndare munyangalo roads 90% of bean crops in the district were destroyed;disinventer;0;0;838;2;0;2010/01/14 00:00:00
Siaya;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;chilren drowned in a dam;disinventer;0;0;1277;2;1;2010/01/14 00:00:00
Siaya;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1278;0;0;2010/01/14 00:00:00
Tana River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1333;0;0;2010/02/14 00:00:00
Mandera;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110 toilets sunk, road networks were destroyed, dining hall & administration block at arabia girls secondary both under construction were damaged, 2 [...];disinventer;0;0;752;2;0;2010/02/16 00:00:00
Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;262;0;0;2010/03/01 00:00:00
Nakuru;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1110;1;1;2010/03/02 00:00:00
Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;buffalo serena bridge, 200 families were affected;disinventer;0;0;263;2;0;2010/03/03 00:00:00
Kajiado;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;313;1;1;2010/03/03 00:00:00
Isiolo;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;264;1;1;2010/03/04 00:00:00
Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;776;0;0;2010/03/04 00:00:00
Samburu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41 tourists were evacuated from their resorts to safer places while 45 families were rendered homeless, 600 staff of tourist lodges were aff [...];disinventer;0;0;1252;2;0;2010/03/04 00:00:00
Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;778;0;0;2010/03/07 00:00:00
Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;heavy rains blew off roof tops at anone primary school;disinventer;0;0;779;2;0;2010/03/09 00:00:00
Marsabit;0;0;0;0;0;0;0;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;780;1;1;2010/03/09 00:00:00
Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;more than 300 households moved to higher ground;disinventer;0;0;1425;2;0;2010/03/09 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1390;0;0;2010/03/10 00:00:00
Turkana;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1426;1;1;2010/03/19 00:00:00
Kilifi;0;0;0;0;0;0;0;0;97;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000047-ken;429;1;1;2010/03/21 00:00:00
Murang'a;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000047-ken;963;1;1;2010/03/21 00:00:00
Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000047-ken;964;0;0;2010/03/21 00:00:00
West Pokot;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1551;1;1;2010/03/28 00:00:00
West Pokot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;several farm crops were swept away, 30 families were relocated to safer grounds;disinventer;0;0;1552;2;0;2010/03/28 00:00:00
Uasin Gishu;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;two houses were submerged in flood waters;disinventer;0;fl-2010-000047-ken;1494;2;1;2010/04/04 00:00:00
Narok;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a vehicle carrying 5 passengers was swept away killing all the occupants;disinventer;0;0;1167;2;1;2010/04/07 00:00:00
Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;782;0;0;2010/04/15 00:00:00
Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;265;0;0;2010/04/20 00:00:00
Marsabit;0;0;0;0;0;0;2;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;784;1;1;2010/04/20 00:00:00
Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;787;0;0;2010/04/20 00:00:00
Nairobi;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1039;1;0;2010/04/20 00:00:00
Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;government officers were stranded and were later rescued by a helicopter;disinventer;0;0;1429;2;0;2010/04/25 00:00:00
Busia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;104;0;0;2010/04/27 00:00:00
Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;790;0;0;2010/04/27 00:00:00
Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;431;0;0;2010/04/29 00:00:00
Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;965;0;0;2010/04/29 00:00:00
Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;maize, legumes, cotton, rice affected;disinventer;0;0;530;2;0;2011/12/06 00:00:00
Samburu;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1253;1;1;2010/05/02 00:00:00
Marsabit;0;0;0;0;0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70 heavy vehicles were stranded;disinventer;0;0;791;2;1;2010/05/03 00:00:00
Homa Bay;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;sondu miriu river burst its banks;disinventer;0;0;206;2;1;2010/05/05 00:00:00
Homa Bay;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;207;1;1;2010/05/06 00:00:00
Kajiado;Kajiado North;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ngong area recieved heavy pounding from around 2000hrs on 9th may to 10th may nonstop. roads were rendered impassable and heavy boulders were [...];disinventer;0;0;314;2;1;2010/05/09 00:00:00
Turkana;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1430;1;1;2010/05/10 00:00:00
Turkana;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;villages affected : nakwamekwi, napete, soweto, and nabute remaining part of bridge extensively damaged;disinventer;0;0;1431;2;1;2010/05/10 00:00:00
Kisumu;0;0;0;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;531;1;0;2011/12/06 00:00:00
Kitui;Mwingi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;the water level of river tana around mwingi raised marooning 24 people who were conducting farming activities on the islands in the area;disinventer;0;0;620;2;0;2010/05/13 00:00:00
Kisumu;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;532;1;0;2011/12/06 00:00:00
Samburu;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;larata - wamba - maralal road 200km destroyed serolit junction - tonyowari - dome road 60km destroyed wamba - nerihilo - baragoi road 206km destroyed;disinventer;0;0;1254;2;1;2010/05/15 00:00:00
Kiambu;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000047-ken;387;1;1;2010/05/16 00:00:00
Murang'a;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;966;1;1;2010/05/21 00:00:00
Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000047-ken;967;0;0;2010/05/21 00:00:00
Kilifi;0;0;0;0;0;0;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000047-ken;433;1;1;2010/05/22 00:00:00
Kisii;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;water seeping into the houses from underground.;disinventer;0;0;490;2;0;2010/05/22 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000047-ken;1391;0;0;2010/05/23 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;dr-2009-000197-ken;1392;0;0;2010/05/23 00:00:00
Murang'a;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;968;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;969;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;970;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;971;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;972;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;973;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;974;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;975;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;976;2;1;2010/05/25 00:00:00
Murang'a;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;people affected are located in the relocation camps;disinventer;0;dr-2009-000197-ken;977;2;1;2010/05/25 00:00:00
Kajiado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;316;0;0;2010/07/01 00:00:00
Kiambu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;388;0;0;2010/07/01 00:00:00
Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1040;0;0;2010/07/01 00:00:00
Narok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1168;0;0;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1432;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1433;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1434;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1435;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1436;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1437;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1438;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1439;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1440;1;1;2010/07/01 00:00:00
Turkana;0;0;0;0;0;0;0;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;fl-2010-000003-ken;1441;1;1;2010/07/01 00:00:00
Laikipia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;the dam's spillway is eroded making fee flow of water difficult. the embankment has become weak, most sections are worn out and the impoundment [...];disinventer;0;0;659;2;0;2010/08/30 00:00:00
Trans Nzoia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100 families/ households bordering sabwani river were affected and evacuated to higher grounds and 1 person drowned in the floods.;disinventer;0;dr-2009-000197-ken;1394;2;1;2010/09/03 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;dr-2009-000197-ken;1395;1;1;2010/09/03 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;disinventer;0;dr-2009-000197-ken;1396;1;1;2010/09/03 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;dr-2009-000197-ken;1397;1;1;2010/09/03 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;dr-2009-000197-ken;1398;1;1;2010/09/03 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;dr-2009-000197-ken;1399;1;1;2010/09/03 00:00:00
Trans Nzoia;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;dr-2009-000197-ken;1400;1;1;2010/09/03 00:00:00
Siaya;0;0;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1279;1;1;2010/12/27 00:00:00
West Pokot;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1554;1;1;2010/12/27 00:00:00
West Pokot;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1555;1;1;2010/12/27 00:00:00
Nakuru;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;0;1112;1;1;2011/02/17 00:00:00
