fid,name,lat,lon,type,report_date
17019,Adimenabir school,14.048,38.411,,
17035,M/ giringur,14.122,38.246,,
17038,Sewhi,14.006,38.369,,
17065,Zegebray,14.080,38.406,,
17066,Gezabercha,14.066,38.400,,
17068,May sye,14.060,38.219,,
17079,Adi Birki Elementary school,14.048,38.422,,
17090,M/agam,14.141,38.320,,
17096,May filfalo,14.088,38.329,,
17101,Endamamas,14.076,38.399,,
17108,M/Hilka,14.044,38.416,,
17117,Ayni tekli,14.004,38.353,,
17131,Lialithno,14.080,38.323,,
17138,Adi koblila,14.080,38.323,,
17152,may kchabo,14.119,38.313,,
17202,May kemcha,14.231,38.340,,
17205,May Keyh genbo,14.054,38.231,,
17207,Esera be esra,14.071,38.226,,
17212,Mezabir,14.051,38.408,,
17567,Fasil,14.100,38.332,,
17586,Egri Adi Keshi,14.154,38.316,,
17587,Tserhi,14.050,38.368,,
17626,Mai blada,14.193,38.248,,
17628,Adi biadi,14.164,38.302,,
17637,Dibdibo,14.067,38.396,,
17648,Addsaero,14.252,38.344,,
17784,Mai areada,14.055,38.407,,
18047,Enda Abraha,14.278,38.417,,
18179,Geno,14.144,38.282,,
18199,Mai alekto 2,14.088,38.234,,
18380,Mai Kuho,14.307,38.424,,
18394,may bari,14.043,38.411,,
18453,M/Erar,14.172,38.279,,
18454,Maygudgad,14.090,38.329,,
18485,may kumbro,14.048,38.366,,
18543,m/kasim,14.130,38.230,,
18546,May siye,14.060,38.219,,
18563,May-daro,14.160,38.321,,
18586,Aye kulu,14.057,38.431,,
563,Mai Aye,14.095,37.957,,
1168,Mayderu,14.138,38.159,,
2054,Abeba Elementary School,14.114,37.989,,
2344,May Tekli,14.096,37.922,,
2502,Mai Humer,13.957,37.996,,
2708,Ruba Endaboy Gebre,14.042,37.847,,
2736,may gasot,14.150,38.177,,
3900,Chira Angog,14.049,38.035,,
4356,Mai Tsmawot,14.137,38.217,,
4444,Guembro,13.948,37.790,,
4458,Mai Chew,14.115,38.008,,
4467,Chigign Tabia,14.046,38.036,,
4553,Gual kertame,14.202,37.963,,
4588,Enda Ela,14.042,38.122,,
4619,Tahtay mai kumel,14.148,38.167,,
4647,Enda Gabr,13.986,38.003,,
4652,Gojaju,14.137,37.901,,
4676,Tifaya Ruba,13.980,37.729,,
4780,Cheare,14.212,37.936,,
4941,May Daero,14.145,37.941,,
5093,Humerit,14.046,37.930,,
5145,Grat Mebrat Ykuno,13.989,37.807,,
5400,Grat Endaboy Hluf,14.141,37.985,,
5403,Friti Aye2,14.180,37.926,,
5689,Mai Sye,14.135,38.169,,
5725,Mai Timket,14.204,37.957,,
5976,Enda Tazebe Amare,14.045,37.721,,
5997,May liham,14.084,38.189,,
6002,Terawur May Sagla,14.164,38.194,,
6057,Mai Baeto,14.165,38.150,,
6113,Msgar Enda Abuneyezgi,14.048,38.034,,
6118,Mai Agam 2,14.018,38.061,,
6187,Zelazile Elementary,14.206,37.963,,
6333,M/Timket,14.126,38.178,,
6427,Maekel Adi,14.150,38.177,,
6471,Grat Alemu G/Aregawi,14.085,37.942,,
6591,Mesagri,14.040,37.834,,
7222,Grat Kidane Teklu,14.032,38.084,,
7648,Mai hiwet 2,14.050,38.077,,
7650,Edashihu,14.090,38.142,,
7985,Adi Erar,14.041,37.821,,
8065,Mdkas Sinki,14.052,37.754,,
8638,Zelazle Elementary school,14.207,37.962,,
8640,Bado Hamushite,14.071,37.859,,
8655,Laelay Simret,14.045,37.838,,
8660,Mekayho Elementary School,14.117,37.845,,
8661,Endabarnobas Elementary School,14.065,38.008,,
8662,Ela Tsaeda,14.130,37.866,,
8664,Mejaguri,14.100,38.148,,
8665,Mai Chea,14.102,37.871,,
8670,Adiabaio school,14.002,38.010,,
8674,Endatebera,13.951,37.805,,
8684,Enda Chae,14.216,37.956,,
8686,Aye-2 (Ketema),14.209,37.963,,
8910,Mai Tsekente,13.994,37.866,,
9068,Ashagolgol,14.253,37.986,,
9633,Abi Kalay,13.976,37.812,,
9634,Ayayt,14.022,37.787,,
9649,Enda Wardya,13.929,37.917,,
10397,Tahtay Deneke,14.168,38.182,,
10404,Enda Wole Giorgis,14.153,38.171,,
10433,Grat Welay Hagos,14.120,38.002,,
10576,Da'ero,14.125,38.101,,
10636,May Tsebarit,14.120,38.100,,
10668,Tahitay Kushaba,14.107,38.122,,
10669,May Lomin,14.109,38.107,,
10670,Laelay May Chanka,14.137,37.983,,
10671,Endachea,14.137,38.001,,
10672,May Aye,14.146,38.000,,
10674,Ketema Lemelem,14.036,37.844,,
10675,Dildil,14.124,37.953,,
10748,Fire Semaetat P.,14.139,37.984,,
10840,May Tsaeda,14.099,38.163,,
10841,May Fers,14.088,38.146,,
10842,May Qolanqul,14.083,38.161,,
10843,Egzi Hatsera,14.055,38.159,,
10844,Jerbabit,14.070,38.176,,
10845,May Felesti,14.081,38.141,,
10846,May Lam,14.133,37.893,,
10847,Gra Tambuk,14.056,38.150,,
10848,Elatat,14.135,37.921,,
10849,Ela Gereb Adhana,14.112,37.904,,
10873,May Aye,14.052,37.858,,
10973,May Ela,14.082,37.844,,
10974,May Kinin,14.153,37.900,,
10975,May Tsikante,14.109,37.850,,
10976,Grat Enda Gebray Nega,14.114,37.839,,
10978,Grat Migbinesh G/Medhin,14.126,37.847,,
10979,Gugile Selam,14.114,37.882,,
11042,Bado Hamushite,14.121,37.863,,
11177,Mesno Abrhaley Berhe,14.046,38.038,,
11420,May Negaday,14.063,38.171,,
11541,Grat G/Georgis G/Yohannes,14.087,37.991,,
11559,Adigolgol,14.195,37.945,,
11560,Ahsa Daberabre,14.183,37.960,,
11561,Gumey Elementary,14.236,37.962,,
11562,Mai Tantu,14.223,37.970,,
11685,Stadium,14.066,37.761,,
11687,Tika Negasi Tesfay,14.072,37.765,,
11688,Girat Berhe Gebreyohanis,14.118,37.976,,
11691,Grat Hagos Negash,14.008,37.712,,
11693,Mesno Tewelde G/Kidan,14.028,38.117,,
11695,Shintro Golagul,14.034,38.117,,
11696,Grat Birhane Tesfahunegn,14.089,37.970,,
11698,Manta Daero,14.121,37.986,,
11699,Mekazino,14.115,37.987,,
11700,Mimlea Tisha,13.984,38.102,,
11701,Enda Gebreal,14.098,37.965,,
11702,Mistay Berbere,14.019,38.116,,
11703,Grat Indagebre Hagos,14.077,37.762,,
11705,Teri Anfi,14.037,38.009,,
11710,Ela Tsaeda,14.066,37.765,,
11711,May Chincha,14.022,37.740,,
11712,May Aye,14.025,38.063,,
11713,Lese,14.028,37.722,,
11714,Daero Hafash,14.114,37.987,,
11722,Enda Mihirey Seyoum,14.042,38.058,,
11726,Laelay Ruba,14.170,37.941,,
11728,Kertame,14.200,37.956,,
11761,Egri mihirey Welegerima,14.038,38.046,,
11764,Dameker Sewhi,14.166,37.959,,
11769,Shirba,14.031,37.996,,
11770,Barto,14.020,37.919,,
11777,Tika Tseyahaye Mezgebe,14.027,38.023,,
11778,May Kolankul,14.030,38.021,,
11779,Enda Aboy Gebre,14.034,38.090,,
11780,May Chea,13.985,37.733,,
11781,Midimar Netaet,14.047,37.702,,
11782,Lekote,14.020,38.095,,
11788,May Kewie,14.000,38.097,,
11790,May Hagay,14.087,37.788,,
11800,Grat G/Meskel,14.061,37.959,,
11804,Ruba Endaboy Haftu,14.063,37.955,,
11815,Enda Mengesha,14.091,37.926,,
11827,May Chirukruk,14.077,37.912,,
11829,Dilil,14.095,37.964,,
11830,Medagul,14.095,37.786,,
11854,Grat Keshi Tamene G/Her,14.011,37.700,,
11866,Sifra Jeganu,14.084,37.808,,
12115,Mdmar Grat G/medhin Gebru,13.996,37.822,,
12120,Msgar Adet,13.997,37.823,,
12122,Ruba semhal,14.006,37.832,,
12131,Migar Rahwaselam,13.950,37.978,,
12132,May kuha,13.998,38.036,,
12133,Egri Ketema,14.026,38.111,,
12137,May Sye,14.116,38.133,,
12138,May Beles,14.112,38.161,,
12139,Egri Abrha G/wuhud,13.935,37.924,,
12140,Grat Abera Kidane,13.936,37.927,,
12141,Grat W/yohannes G/medhn,13.932,37.923,,
12142,Grat Amare Berhe,13.934,37.922,,
12143,Grat mhrey Fsha,13.935,37.927,,
12145,Kewhi,13.935,37.943,,
12246,Mistay edam,14.247,37.997,,
12471,Bado hamushte,14.004,37.826,,
12484,Grat Tikue,13.950,37.800,,
12485,Grat W/mariam Mebrahtom,13.964,37.794,,
12486,May Eman,13.966,37.797,,
12487,Enda medhani Alem,14.056,38.087,,
12488,Grat H/mariam Weldu,13.974,37.792,,
12490,Enda Mebrahtom Aebyo,14.001,38.102,,
12512,Ruba Hayelom,14.110,37.812,,
12513,Tsekente,14.037,37.703,,
12514,Medagul,14.039,37.728,,
12515,Felsi Berebre,14.008,38.053,,
12516,May Tmket,14.018,37.929,,
12517,Ruba Enda Tsegay,14.101,37.991,,
12518,May Bur,14.124,38.106,,
12522,Ela Atalay Hagos,13.997,38.001,,
12523,Enda G/degle(may hibey),13.990,37.983,,
12525,May Weyni,13.997,37.963,,
12526,Enda Aboy Hashmo,13.947,37.979,,
12527,Enda Areb,13.968,37.947,,
12528,May Humer,13.956,37.946,,
12529,May G/her,13.998,38.030,,
12530,Mesno Tesfay Negash,14.043,38.133,,
12531,May Mientu,14.097,38.168,,
12914,May Timket,14.006,38.011,,
13051,Chaf Ash Golgole,14.254,37.984,,
13052,Endagabir,14.240,37.967,,
13053,Tahtay Ahsea,14.174,37.959,,
13054,Agafa,14.204,37.949,,
13057,Enda Aye,14.244,37.970,,
13058,Endameker,14.161,37.961,,
13061,Ebel Keka (Tihti Hagos Welde Aregay),14.246,37.992,,
13090,Mai Lebae,14.118,38.081,,
13091,Mai Tel,14.137,38.041,,
13130,Endacheau,14.227,37.961,,
13298,Hadush Adi 2,14.073,38.024,,
13299,Kewuhi,14.082,38.018,,
13300,Mai Gonok,14.088,38.019,,
13313,Harnet,14.039,38.024,,
13376,Mai Chew 1,14.106,38.007,,
13764,Dldl,14.034,37.754,,
13766,Shaleka Gebre Mariam School,13.992,38.094,,
13767,Ruba Mentsahtsahta,14.061,37.856,,
13768,Enda chea,14.100,37.863,,
13769,Adet,14.136,37.873,,
13770,Ruba Mai lomin,14.120,37.922,,
13772,Mai Mefles,14.139,37.886,,
13784,Gele Emni 1,14.105,37.964,,
13787,Chra Angog 2,14.050,38.034,,
13788,leye,14.159,38.145,,
13815,Metsalm,14.157,38.182,,
13817,Enda kerets,14.123,38.178,,
13834,Zelazle High School,14.202,37.965,,
13848,Grat Daboy Medhanye,14.250,37.975,,
13856,Kezahit,14.250,37.969,,
13857,Endachincha,14.183,37.938,,
13858,Mai golem school (1-8),14.182,37.945,,
13859,Mesagir endaboy haleka,14.237,37.941,,
13914,Damariam,14.192,37.949,,
13953,Selam bkalsi school,14.091,37.850,,
13988,Grat Makmoko,14.039,38.097,,
13989,Mai Aye,14.052,37.858,,
13990,Abi ruba,13.978,38.132,,
13991,Mai Aye,14.131,37.844,,
13992,Mai Sagla,14.144,37.891,,
14052,Edaga Hbret Health Center,14.044,38.033,,
14095,Kolla Ater Mekonen,14.113,38.110,,
14096,Mai Guhmi,14.112,38.134,,
14097,Enda Arbaete Ensesa(grat lete yohanse),14.014,37.699,,
14100,Ayet (grat Abreha Mamo),14.008,37.783,,
14103,Mai Sagla,14.081,37.993,,
14106,Mai Tsadkan,14.158,37.912,,
14107,Abay Daero,13.950,37.967,,
14108,Mai Zagra (Grat Alem Gebre Haweria),14.033,37.833,,
14110,Enda Engule,14.127,37.836,,
14111,Mewtsae Wushate Gulti,14.092,37.957,,
14112,Rahwa (Endatalay),14.146,38.006,,
14113,Cheguarit,14.140,37.957,,
14114,Ketema,14.136,37.988,,
14115,Enda Dagnew,14.075,37.781,,
14261,Mai Shek,14.092,38.004,,
14266,Endashengo,14.099,38.005,,
14612,Grat ends gebray nega,14.114,37.839,,
14657,Mai Timket,14.149,38.186,,
14658,May Alekti,14.156,38.203,,
14799,Sewhi 2,14.135,38.169,,
14944,,14.180,38.157,,
15353,May Liham,14.084,38.189,,
15503,May Liham,14.175,38.115,,
15505,May Gudgad,14.168,38.112,,
15506,Megerba,14.176,38.146,,
15507,May Agam,14.157,38.140,,
15508,Kerni May Adi,14.109,38.146,,
15509,Mekayho,14.144,38.155,,
15510,Mewaya,14.126,38.099,,
15511,Sibta,14.149,38.033,,
15512,May Higmo,14.118,38.121,,
15513,Kodkadit,14.115,38.122,,
15514,May Sye,14.113,38.133,,
15515,Atanazere,14.109,38.160,,
15516,Laelay-Kisadgaba,14.117,38.102,,
15568,Engoyla Junior Primary,14.106,38.139,,
15570,Tsgerada Junior Primary,14.158,38.135,,
15571,Tahtay Adigebaro Junior Primary,14.180,38.156,,
15778,Mai Felesity,14.079,37.793,,
15786,Felsi Berbere,14.008,38.054,,
15787,Egri Abrha Barto,14.013,38.077,,
15809,May Humer,13.947,37.938,,
15815,maekel adi,14.150,38.177,,
15974,Giratkelebo,14.151,38.001,,
16037,Maekel Adi,14.145,38.175,,
16040,Tsaeda Emba,14.148,38.186,,
16058,Leye,14.159,38.146,,
16083,Chilachikni,14.001,38.074,,
16086,Egri Mesno Geremeskel,13.983,38.110,,
16195,Adi Golgol,14.189,37.941,,
16214,Shugshug,14.182,37.948,,
16215,Meqie,14.212,37.948,,
16337,Grat Abeba Gebre Mariam,13.956,37.804,,
16415,Maekel Endameker,14.160,37.961,,
16428,Mai Agam,14.034,37.857,,
16430,Mai Aye,14.150,37.931,,
16468,Ketema 3,14.207,37.963,,
16476,Ketema 4,14.207,37.963,,
16515,Mai gudgad,14.167,38.113,,
16516,Mai wedi goreba,14.168,38.115,,
16518,Adi heqafit,14.161,38.141,,
16571,Laelay Mai Tantu,14.225,37.968,,
16578,maekeladi,14.145,38.175,,
16593,Kartame,14.202,37.952,,
16595,Enda Chae-2,14.164,37.926,,
16599,Misgar,14.196,37.960,,
16624,Awo,14.120,37.988,,
16784,Mai Tsadkan,14.106,37.806,,
16854,Lemlem Tekeze,13.922,37.679,,
16869,Enda Gomaru,13.995,37.701,,
16926,Tahtay Adi,13.970,38.046,,
16973,Gobo,14.152,38.171,,
16982,Mekayh,14.126,38.168,,
17056,dildil,14.124,37.953,,
17071,May lomien,14.109,38.107,,
17083,May deru,14.109,38.146,,
17105,May sye,14.113,38.133,,
17106,may higmo,14.118,38.121,,
17137,Grat megbinesh gebremedhin,14.126,37.847,,
17206,Tased Awmba,14.141,38.179,,
17208,Tsegereda,14.160,38.132,,
17209,May Maijeguwai,14.159,38.130,,
17364,Adi Agew,13.937,37.935,,
17527,Miwtsae May Tsetser,14.096,37.956,,
17538,Harmaz Wehate,14.046,38.034,,
17783,may tsikante,14.109,37.850,,
17786,endameker sewhi,14.166,37.959,,
17807,mewaya,14.126,38.099,,
17857,Maisewhi,14.036,37.842,,
17970,Sewhi 2,14.126,38.174,,
17973,Midmar netaet,14.046,37.702,,
18141,Degoele,13.998,37.859,,
18187,Kodkuadit,14.115,38.122,,
18258,My Lomin P.,14.119,37.928,,
18301,Ketema Aye,14.211,37.964,,
18320,May Sagla,14.035,37.714,,
18334,Lealay Ksad Gaba,14.116,38.101,,
18410,Mai dima,14.166,37.971,,
18411,Netaet,14.051,37.764,,
18414,Endabamboy,13.984,38.015,,
18500,Misgar,14.172,37.931,,
18516,Endameskel,14.222,37.973,,
18518,Enda Hadush Hagos,14.069,37.760,,
18538,Ketema,14.025,38.116,,
18574,Ela Hafash,14.051,37.962,,
18602,Lealay Sembel,14.007,37.837,,
16984,Ketema,14.399,37.779,,
18506,Ruba Medabe,14.441,37.738,,
8035,Hddff,14.101,38.277,,
9365,daro,14.101,38.273,,
9656,Fg,14.104,38.286,,
15896,"139.255",14.101,38.277,,
16501,Gal emba,14.084,38.292,,
18545,Teneba,14.115,38.307,,
127,Adi Kurei,14.161,38.411,,
219,Mhrae Azabe,14.252,38.402,,
543,Rubadungur,14.072,38.484,,
2442,Endagabr,14.055,38.492,,
2495,Endaba Gerima,14.056,38.463,,
2520,Dungur,14.179,38.397,,
2605,Mayfesas 1,14.221,38.385,,
2702,Adi-Fambi,14.140,38.408,,
2709,Egale,14.121,38.462,,
2857,Goder,14.247,38.397,,
3263,Grat Abay,14.187,38.476,,
3285,Mai gebera,14.250,38.413,,
4191,may daero,14.009,38.472,,
4245,Awragodena,14.077,38.434,,
4450,A/berik,14.053,38.437,,
4459,Adi Admekom,14.177,38.546,,
4522,Sewhi,14.180,38.514,,
4643,Gaze,14.064,38.443,,
4735,Daboy Gebey,14.271,38.369,,
4809,May liham,14.015,38.483,,
4842,meila,14.005,38.473,,
4880,Adi Akeytot,14.133,38.456,,
4905,Mai Quarie,14.182,38.433,,
4910,Mayliham,14.020,38.466,,
5027,Mihnak Sebeyti,14.195,38.399,,
5044,Adi denagul,14.098,38.447,,
5211,Habigetsu,14.116,38.494,,
5230,Mai Liham,14.143,38.514,,
5312,EBALE,14.110,38.470,,
5342,Mimkal merate,14.014,38.471,,
5346,Grat ftaw,14.212,38.371,,
5431,May Gudgad,14.166,38.469,,
5530,May shikno,14.135,38.415,,
5593,Mzbatre,14.145,38.417,,
5647,Adi-Dekimalk,14.101,38.441,,
5679,Dngur,14.180,38.492,,
5687,Mai Tsekatiena,14.154,38.471,,
5842,T/Adiguedy,14.076,38.455,,
6019,Mayshikno,14.135,38.415,,
6097,Golgol,14.174,38.508,,
6133,Arato,14.176,38.406,,
6332,Grat lmam,14.156,38.515,,
6395,Gratkele,14.150,38.403,,
6400,Endabagerima,14.056,38.463,,
6405,Mekayho,14.098,38.462,,
6502,Ela,14.180,38.540,,
6527,Mai Shaka,14.087,38.491,,
6556,Grat Hamen,14.108,38.466,,
6600,Mai Hiwet,14.288,38.436,,
6630,grathararo,14.118,38.414,,
6648,May Tsedfi,14.204,38.392,,
7783,Edaga,14.176,38.545,,
7932,Mai Felasi,14.188,38.426,,
8155,Maeke,14.064,38.443,,
8720,Endabagerima,14.114,38.474,,
8894,Geza Sagla,14.193,38.394,,
9061,Mai henasu,14.177,38.422,,
9330,"139.255",14.020,38.466,,
9432,Edaga Hamus,14.161,38.526,,
9444,Endaba Abiel,14.084,38.490,,
9457,Mai Godagudo,14.082,38.487,,
9638,Extention,14.125,38.422,,
10050,Gubo,14.258,38.413,,
10052,Mai Shri,14.206,38.390,,
10053,Hutsa,14.122,38.420,,
10358,Kudofelasy school,14.186,38.489,,
10520,Gaze,14.064,38.443,,
10521,Maeke,14.061,38.448,,
10532,Gratlehay,14.103,38.468,,
10627,Atsatina,14.130,38.436,,
10628,Dabarey,14.169,38.393,,
10630,Grathararo,14.118,38.414,,
10631,Gratkele,14.150,38.403,,
10632,Gezowalaleo,14.197,38.390,,
10633,Mayfesas 2,14.227,38.381,,
10634,Keraficho,14.201,38.377,,
10635,Goba,14.177,38.389,,
10665,Girat-Abiyi,14.106,38.436,,
10747,Adiraray School,14.257,38.419,,
10775,Newih-Ech,14.281,38.351,,
10808,Hizaeti,14.249,38.390,,
10831,Maygidey,14.071,38.496,,
10832,Adihabesay 1,14.061,38.469,,
10833,Adihabesay 2,14.063,38.470,,
10834,Adihabesay 3,14.065,38.468,,
10835,Kodo,14.056,38.489,,
10839,Awragodena,14.077,38.434,,
10963,May Walwa,14.118,38.499,,
10980,May Selemon,14.185,38.478,,
10981,Deda,14.194,38.491,,
11128,Meila,14.005,38.474,,
11129,May Tseba,14.036,38.465,,
11130,May Tsento,14.008,38.483,,
11131,May Deguali,14.029,38.477,,
11132,May Tsegebna,14.048,38.462,,
11134,May Meka,14.050,38.483,,
11135,Maydogaele,14.023,38.477,,
11136,Maydaero,14.009,38.472,,
11137,Mimkal Merate,14.014,38.471,,
11145,Mayliham,14.015,38.483,,
12003,maytseba,14.036,38.465,,
12006,Adifambi school,14.138,38.409,,
12095,A/berik,14.053,38.437,,
12117,Gratlehay,14.103,38.468,,
12225,mayliham,14.020,38.466,,
12296,A'di Bae'rej School,14.175,38.547,,
12298,Mykorch,14.197,38.485,,
12300,Ebale,14.126,38.474,,
12301,Myendarni,14.179,38.486,,
12316,Endabagerima,14.056,38.463,,
12448,"139.255",14.052,38.461,,
12577,Mymshak,14.203,38.573,,
12578,Myteses,14.202,38.560,,
12579,Nekalsagla,14.201,38.461,,
12580,Myhutsa,14.198,38.524,,
12583,My Agam,14.133,38.503,,
12683,May enchruquruq,14.155,38.535,,
12858,Kudohamed,14.175,38.401,,
12859,Endatela Eye,14.261,38.366,,
12860,Endaya  Berhe,14.258,38.370,,
12861,Mai Sagla,14.242,38.396,,
12863,Mai Hamra,14.246,38.392,,
12864,Endaboy Kidane,14.264,38.424,,
12865,Mai Tiru,14.259,38.419,,
12872,Mai Hamra 2,14.213,38.381,,
12873,Sewhi,14.113,38.420,,
12874,Mai Atkaro,14.238,38.420,,
12875,Mai Ngsto,14.237,38.418,,
12877,Mai Sanga,14.283,38.429,,
12905,Mai Wehabit,14.188,38.490,,
13078,Hawelty Brhanemeskel,14.128,38.474,,
13685,Mai Liham Primary School,14.083,38.482,,
13804,kisad safa,14.155,38.392,,
13869,Sagla,14.229,38.392,,
13870,Endaboy Gebre kidan,14.264,38.391,,
13871,Bechah,14.281,38.362,,
13872,Moraguz,14.271,38.363,,
13873,Mai Sagla2,14.243,38.396,,
13881,Zban Adi,14.195,38.478,,
13882,Maekel Tabia Adi Ngsti,14.184,38.490,,
13883,Mai hutsa,14.198,38.523,,
13884,Geza walka,14.195,38.386,,
13885,Geza Korno,14.200,38.384,,
13905,Dungur,14.138,38.486,,
13906,Mai demas / Grat liham/,14.124,38.414,,
14023,Grat Derhu,14.217,38.474,,
14025,Gobo,14.170,38.409,,
14027,Gulhamo,14.181,38.521,,
14055,Edaga Hamus,14.160,38.526,,
14138,Mai Gbtsi,14.192,38.507,,
14141,Mekaiho,14.155,38.495,,
14252,Grat Araya,14.202,38.370,,
14282,Mezabir,14.099,38.440,,
14370,Eugma/Geza Lomin,14.205,38.396,,
14372,Mai Netae,14.087,38.428,,
14607,May-Bekalu,14.135,38.474,,
14608,May-Gumera,14.169,38.490,,
14688,The Ext Center,14.102,38.441,,
14746,Adi-Tambi (Adi-Fambi),14.138,38.410,,
14769,May Kbetsni,14.168,38.416,,
14770,Netaet,14.078,38.472,,
14866,may daero,14.078,38.472,,
15038,Gratchiandug,14.099,38.453,,
15211,E/Dawit,14.148,38.393,,
15239,M/Aboreda,14.134,38.388,,
15590,Hizaeti,14.239,38.388,,
15944,Extension center,14.102,38.441,,
15960,Mai Dinkul,14.078,38.472,,
16075,Mai Liham,14.181,38.384,,
16078,Mai Wedi Fal,14.207,38.564,,
16079,Mai Alekti,14.207,38.558,,
16183,May tsento,14.008,38.483,,
16525,Golagul,14.223,38.370,,
16528,Mai Liham,14.197,38.372,,
16531,Mai Kodo,14.163,38.444,,
16539,Bilko,14.196,38.569,,
16542,Gaul Chea,14.072,38.427,,
16543,Grat S eley,14.078,38.426,,
16544,Geza Abay,14.072,38.453,,
16651,Mikae feres,14.123,38.493,,
16652,Ebale,14.123,38.469,,
16653,Nefasit School,14.248,38.392,,
16654,Tsebarit,14.098,38.452,,
16658,Tsgereda,14.181,38.545,,
16659,Adi hutsa,14.167,38.528,,
16660,Mai Halengay,14.200,38.567,,
16719,Adiko,14.090,38.492,,
16721,Kokoya,14.108,38.460,,
17001,endaba gerima,14.056,38.463,,
17030,May deguale,14.023,38.477,,
17036,"139.256",14.036,38.465,,
17045,Endaba gerima,14.044,38.468,,
17110,Endabagerima,14.056,38.463,,
17115,May semema,14.131,38.452,,
17146,Adi akeytot,14.133,38.456,,
17150,May deguali,14.029,38.477,,
17162,may tsegebna,14.048,38.461,,
17555,Mai Welay,14.273,38.426,,
17787,ruba dngur,14.073,38.484,,
18270,May Semema,14.131,38.452,,
18381,Endaboy Berhe,14.277,38.348,,
18406,Sewhi,14.202,38.553,,
18427,May-Liham,14.144,38.451,,
18469,Gratchiandug,14.099,38.453,,
18527,Grat Tambuk,14.166,38.411,,
18601,Endayabl,14.154,38.399,,
2440,Lesse,14.442,38.129,,
2490,Da Gaber,14.453,38.231,,
2631,May sesahu,14.394,38.275,,
2660,Mai Tsadkan,14.380,38.287,,
2703,Makot,14.401,38.287,,
2833,Mai shurba,14.425,38.284,,
3941,Mai tasdkan,14.410,38.172,,
4346,Sagla Endaboy Gebru,14.480,38.164,,
4404,Endamefles,14.468,38.231,,
4447,Mai Geleb,14.429,38.284,,
4464,Dagosho,14.356,38.248,,
5221,Mai Hargets,14.510,38.219,,
5262,Ankets-2,14.384,38.159,,
5371,Enda Bayew,14.457,38.098,,
5501,Mychu',14.444,38.216,,
5868,Mysergdo,14.465,38.205,,
5972,Mehat Hamed,14.460,38.203,,
6116,Mai Sewhi,14.387,38.204,,
6125,Endaseti,14.389,38.255,,
6251,Mai Tel,14.452,38.114,,
6282,Mai Haderu,14.417,38.201,,
6346,Adi hadamu,14.414,38.271,,
6457,Mai Ansti,14.381,38.147,,
8658,Mai Baria,14.466,38.171,,
8672,Mai-Laka Elementary School,14.386,38.141,,
8689,Mai Tsadkan,14.382,38.141,,
9696,Grat Yemane Haile Michel,14.516,38.173,,
9697,Mai Alekti-2,14.509,38.169,,
9703,Grat Abedom Mengstu,14.453,38.115,,
9719,Shla,14.414,38.277,,
9939,Tsaeda Mdri 2,14.386,38.140,,
9940,Segalu,14.420,38.161,,
9942,Mejor General Hayelom Araya High School,14.401,38.184,,
9961,Da Shawl,14.408,38.247,,
10006,Mai Golagul-2,14.415,38.242,,
11515,Mai Awso,14.421,38.128,,
11709,Mai Derhu,14.412,38.185,,
12230,Adihatsin,14.403,38.175,,
12231,Mylebadu,14.503,38.214,,
12235,Mai melau,14.543,38.228,,
12236,Maygerni,14.365,38.187,,
12237,Maykedo,14.371,38.218,,
12238,Mayfnjal,14.367,38.219,,
12239,Maytafat,14.369,38.198,,
12241,Melawten,14.398,38.226,,
12242,Merafresa,14.386,38.209,,
12243,MayDaero,14.402,38.130,,
12244,Maymeriet,14.389,38.176,,
12248,Atseyaf,14.385,38.236,,
12249,Da-daero,14.431,38.126,,
12251,Mai abiruba,14.475,38.175,,
12252,Mai rebi yihib,14.487,38.166,,
12254,Mai demeweze,14.484,38.160,,
12255,Mai atkaro,14.450,38.166,,
12266,May mileo,14.389,38.248,,
12267,Satsun,14.389,38.261,,
12268,Golagul,14.415,38.241,,
12269,Midrefelasi School,14.407,38.268,,
12540,May Koho,14.361,38.222,,
12543,may kedo,14.537,38.256,,
12553,MaY AWHI,14.549,38.257,,
12555,may Sagla,14.375,38.189,,
12556,Mai berabire,14.530,38.217,,
12557,Mai kalay,14.525,38.225,,
12559,Mayetan,14.415,38.129,,
12563,Kalay cha-au,14.539,38.179,,
12564,Mai kowhi,14.384,38.288,,
12566,Dabadeba,14.402,38.265,,
12622,Enda-LiLo,14.515,38.126,,
12972,Mai Sagla 2,14.468,38.241,,
13039,Adi Asgedom School,14.376,38.254,,
13044,Mai Chueu 2,14.443,38.218,,
13049,Endakenachib,14.438,38.141,,
13063,Tahtay Ruba (Mai Humer),14.500,38.158,,
13158,Mai Bukulti,14.362,38.249,,
13182,Mai Aye 2,14.504,38.198,,
13281,Mai Sagla 3,14.389,38.291,,
13282,Mai Akot,14.394,38.286,,
13283,Mai Daero 1,14.408,38.301,,
13284,Mai Sheka 2,14.414,38.300,,
13288,Mai Tatu,14.399,38.274,,
13291,Mai Meskel,14.414,38.272,,
13321,Tahtay Ruba,14.405,38.276,,
13381,Mai Seti,14.385,38.267,,
13729,Segalu,14.416,38.153,,
13775,Mai Metkel,14.397,38.195,,
13780,Kolonkual,14.521,38.238,,
13816,Mai Mishehashim,14.406,38.138,,
13852,Mai Gasa,14.366,38.198,,
13854,Adi Hare,14.386,38.186,,
13855,Ela logotay,14.359,38.183,,
